ID; name; description; talk; password; key0; key1; key2; fd; level; type; class; race; numwander; alignment; strength; dexterity; constitution; intelligence; piety; hpmax; hpcur; mpmax; mpcur; armor; thaco; experience; gold; ndice; sdice; pdice; special; proficiency0; proficiency1; proficiency2; proficiency3; proficiency4; proficiency5; realm0; realm1; realm2; realm3; realm4; realm5; realm6; realm7; spells0; spells1; spells2; spells3; spells4; spells5; spells6; spells7; spells8; spells9; spells10; spells11; spells12; spells13; spells14; spells15; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; quests0; quests1; quests2; quests3; quests4; quests5; quests6; quests7; quests8; quests9; quests10; quests11; quests12; quests13; quests14; quests15; questnum; carry0; carry1; carry2; carry3; carry4; carry5; carry6; carry7; carry8; carry9; rom_num; bank_balance; title; misc_stats0; misc_stats1; misc_stats2; misc_stats3; misc_stats4; clanindex; clanexp; guildtype; guildexp; special1; special2
466;apprentice jeweler;He is a young elf carrying a velvet lined tray of precious jewels.;please!  Out of my way.  The chief jeweler needs these.;466;jeweler;;;-1;6;1;0;0;2;0;14;14;14;14;14;75;75;0;0;40;14;140;50;2;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;529;192;193;69;70;71;319;191;192;319;0;192;17795248;(null);0;0;0;0;0;0;0;0;0;0
467;master jeweler;The master jeweler is a fine craftsman, specializing in magical items.;If you wish to buy, please see the list of items available.;467;jeweler;;;-1;9;1;0;0;0;0;16;16;16;16;16;120;120;0;0;10;11;320;100;3;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;529;529;529;539;539;539;124;124;156;156;0;529;17798464;(null);0;0;0;0;0;0;0;0;0;0
468;the Chief Jeweler;The chief jeweler is a wise old elf who oversees the master craftsmen.;magic by novices is very dangerous.  Please be careful with this jewelery;468;chief;jeweler;;-1;15;1;0;0;0;0;20;20;20;20;20;210;210;50;50;-25;5;1000;500;2;10;10;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;8;10;13;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;111;540;540;85;85;85;111;540;111;0;111;17801680;(null);0;0;0;0;0;0;0;0;0;0
469;the High Invoker;He wears the traditional blue silk gown with golden threaded stars and moons.;well, you got this far.  I suppose you want to become a toad;469;;;;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17804896;(null);0;0;0;0;0;0;0;0;0;0
470;baby pink dragon;The tiny dragon hisses steam and back away from you.;;470;;;;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17808112;(null);0;0;0;0;0;0;0;0;0;0
471;the Sleepless Dragon;you see a pinkish, pearlescent dragon that never sleeps.;Why do you come to the garden of Queen Hera?  Begone!;471;;;;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17811328;(null);0;0;0;0;0;0;0;0;0;0
472;mud creature;You see a creature that has formed itself from the mud at your feet.;#&*!!#  (that's dirty talk.   get it?);472;creature;;;-1;5;1;0;0;0;-10;14;10;16;8;10;50;50;25;25;40;16;100;0;1;10;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;12;13;20;29;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;544;544;544;544;544;544;544;544;544;544;0;544;17814544;(null);0;0;0;0;0;0;0;0;0;0
473;swamp snake;The snake is a mottled green and black and is perhaps six meters long.;;473;snake;;;-1;3;1;0;0;2;-10;15;15;10;10;6;25;25;0;0;70;17;30;0;1;6;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;506;507;506;507;506;507;506;507;506;507;0;507;17817760;(null);0;0;0;0;0;0;0;0;0;0
474;giant swamp spider;The spider stands eyeball to eyeball with you.  Rather big, huh?;welcome to my little nest, young one.;474;swamp;spider;;-1;9;1;0;0;0;-25;16;20;12;18;12;115;115;30;30;20;11;310;0;1;14;4;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;14;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;35;545;545;545;545;543;155;199;0;35;17820976;(null);0;0;0;0;0;0;0;0;0;0
475;forest bandit;the bandit wears green tights, a brown blouse, and a feather in a funny hat.;what are you smirking about?  I'm the one with the sword!;475;bandit;;;-1;6;1;1;0;3;-20;15;12;14;15;12;75;75;0;0;40;16;140;50;2;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;288;288;547;68;68;115;116;116;187;0;288;17824192;(null);0;0;0;0;0;0;0;0;0;0
476;rogue;A dashing fellow, with a wit as sharp as his sword and his tongue.;you still have your gold I see.  The silly forest bandits haven't found you;476;;;;-1;7;1;0;0;0;0;15;15;15;15;15;90;90;0;0;30;13;200;100;3;4;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525;97;97;97;181;187;199;199;205;205;0;97;17827408;(null);0;0;0;0;0;0;0;0;0;0
477;forestry bandit;The bandit wears a mask and very tight pants, with a silly little hat.;your money or your life!  Or maybe both... en garde!;477;bandit;;;-1;5;1;0;0;0;-20;12;12;12;12;12;60;60;0;0;50;15;100;40;1;10;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;11;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;547;547;547;547;213;280;281;199;115;155;0;547;17830624;(null);0;0;0;0;0;0;0;0;0;0
478;maiden;You see a beautiful young girl, picking flowers and putting them in a basket.;good day to you.  I have honey and bread, if you care to join me;478;;;;-1;8;1;3;0;0;20;16;18;12;16;16;100;100;20;20;30;12;250;50;1;12;4;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522;522;522;193;193;193;181;181;181;165;0;522;17833840;(null);0;0;0;0;0;0;0;0;0;0
479;satyr;The satyr is half-human and half-goat, with small horns and polished hooves.;we're going to party when the moon is full.  Want to join us?;479;;;;-1;9;1;4;0;2;-20;16;18;16;12;16;110;110;30;30;15;11;300;50;4;4;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;143;142;525;144;95;95;119;119;525;0;143;17837056;(null);0;0;0;0;0;0;0;0;0;0
480;crippled sailor;The sailor hobbles about on crutches, moaning about his bad luck.;it was a sea dragon, I tell ye.  Almost took my leg clean off;480;sailor;;;-1;3;1;0;0;0;-10;12;10;12;12;14;30;30;0;0;70;17;30;10;1;7;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;32;32;36;37;46;80;80;113;40;0;32;17840272;(null);0;0;0;0;0;0;0;0;0;0
481;welfare clerk;The clerk has red blotches on his face and sneezes in your face.;we'll buy any booty ye might have, and ye can rest here or send mail.;481;clerk;;;-1;1;1;0;0;2;-10;12;12;10;12;8;10;10;0;0;90;0;10;5;2;2;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;6;12;40;40;40;3;3;0;4;17843488;(null);0;0;0;0;0;0;0;0;0;0
482;Draknal the Death Knight;A horrible skeletal knight, cursed for all time.;you will not live to tell of me!;482;draknal;death;knight;-1;20;1;4;0;0;-200;25;15;24;20;20;320;320;400;400;-40;-8;3000;35000;6;6;3;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;8;9;12;13;18;22;23;28;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587;587;587;587;587;587;587;588;588;588;0;587;17846704;(null);0;0;0;0;0;0;0;0;0;0
483;the ghostly blacksmith;He pounds away at an anvil with a massive hammer, servant to Draknal.;humans begone!;483;ghostly;blacksmith;;-1;22;1;4;0;0;-100;25;25;20;22;20;350;350;0;0;-70;-4;2600;3000;10;7;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;11;13;15;16;22;23;27;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;662;662;662;662;662;662;662;662;662;662;0;662;17849920;(null);0;0;0;0;0;0;0;0;0;0
484;little match girl;You see a shivering little waif in rags, selling matches.;please, kind person, buy a match from me?  I'm very cold;484;match;girl;    ;-1;1;1;0;0;0;200;10;10;10;10;15;8;8;0;0;-50;-10;1;0;50;3;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17853136;(null);0;0;0;0;0;0;0;0;0;0
485;greater skeleton;Magically animated undead, the creation of a powerful wizard or evil priest.;you will perish!;485;skeleton;;;-1;10;1;4;0;2;10;18;10;18;14;18;160;160;0;0;-10;7;400;200;3;6;3;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;10;11;12;13;15;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17856352;(null);0;0;0;0;0;0;0;0;0;0
486;savage ghoul;Horribly defigured, a savage ghoul aproaches you hungrily.;you will taste good, yes, very good;486;ghoul;;;-1;12;1;4;0;0;-100;22;20;20;16;15;170;170;0;0;-10;8;450;250;5;5;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;12;13;15;22;23;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17859568;(null);0;0;0;0;0;0;0;0;0;0
487;ghast;Horribly deformed, it approaches you with its rancid smell.;I really wish paralyze worked in Mordor...;487;;;;-1;10;1;4;0;1;-20;18;18;14;14;14;150;150;0;0;-25;7;350;300;4;4;3;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;14;15;22;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17862784;(null);0;0;0;0;0;0;0;0;0;0
488;the Demilich;It resembles a skeleton, but it has begun to decay.;your corpses will add nicely to my collection!;488;demilich;lich;;-1;20;1;3;0;1;-100;18;25;25;25;25;350;350;350;350;-50;-10;1800;25000;10;4;5;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;8;9;13;15;18;22;23;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17866000;(null);0;0;0;0;0;0;0;0;0;0
489;ghost seargent;;;489;;;;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17869216;(null);0;0;0;0;0;0;0;0;0;0
490;juju doctor;he dances around you, waving a blood spattered doll pierced with needles.;do you feel me twist the needle in this straw doll made in your likeness?;490;doctor;;;-1;15;1;0;0;0;-50;21;20;18;18;24;180;180;60;60;-20;5;1000;400;5;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;9;13;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;561;561;573;562;562;573;549;573;550;0;561;17872432;(null);0;0;0;0;0;0;0;0;0;0
491;animated corpse;The decomposing corpse jerks stiffly towards you, arms outstretched.;uuhhhhhh;491;corpse;;;-1;7;1;0;0;0;-20;20;10;20;5;20;90;90;0;0;30;13;200;30;1;14;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;12;13;15;23;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;332;333;334;335;336;336;335;334;333;0;332;17875648;(null);0;0;0;0;0;0;0;0;0;0
492;fire walker;He has just finished walking on a bed of hot coals, and is smiling!;voodoo is powerful medicine.  Look, no blisters;492;walker;;;-1;4;1;0;0;2;-10;12;13;13;12;12;40;40;0;0;65;16;60;15;1;8;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553;553;52;68;51;51;96;93;260;166;0;553;17878864;(null);0;0;0;0;0;0;0;0;0;0
493;decaying zombie;This zombie has been around awhile, and parts are starting to fall off.;I need my rest;493;zombie;;;-1;3;1;0;0;0;-15;12;8;15;8;18;25;25;0;0;70;17;30;5;2;3;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;11;13;14;15;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;43;80;80;53;53;53;55;561;186;0;43;17882080;(null);0;0;0;0;0;0;0;0;0;0
494;peg-legged pirate;he has a strong oak peg in place of his leg.;aye, and I'm all the more nimble for it.  Want to try me?;494;pirate;;;-1;7;1;0;0;0;-10;15;18;15;10;12;90;90;0;0;30;13;200;40;3;4;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557;556;555;557;556;555;199;154;154;58;0;556;17885296;(null);0;0;0;0;0;0;0;0;0;0
495;bosun's mate;He is a barrel chested man with a heavy beard and single gold erring.;if you got nothin' better to do, you can swab the deck;495;mate;;;-1;8;1;0;0;0;-20;18;16;16;14;12;105;105;0;0;20;12;240;40;2;8;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554;558;559;554;558;559;80;70;529;370;0;558;17888512;(null);0;0;0;0;0;0;0;0;0;0
496;cabin boy;You see a young boy with a bad attitude and lice in his hair.;drop your drawers, I wanna see if you're good enough for the captain;496;boy;;;-1;2;1;0;1;0;-10;13;15;10;10;10;20;20;0;0;80;18;15;10;1;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;56;551;96;96;92;3;4;40;551;0;56;17891728;(null);0;0;0;0;0;0;0;0;0;0
497;rum worker;A rotund little dwarf, built much like the barrels he handles so easily.;no, no, no.  We sure as hell don't give out samples.  Get outta my way;497;worker;;;-1;5;1;0;0;0;10;18;15;13;10;12;60;60;0;0;50;15;100;20;2;4;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;280;280;199;83;83;199;370;370;314;0;280;17894944;(null);0;0;0;0;0;0;0;0;0;0
498;foreman;The foreman is much larger than the rest of the workers, and hard as a rock.;you look too puny to me.  Go look elsewhere for work, me friend;498;;;;-1;10;1;0;0;0;20;20;15;17;17;15;135;135;0;0;0;10;380;60;3;6;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282;282;282;282;282;282;282;282;449;525;0;282;17898160;(null);0;0;0;0;0;0;0;0;0;0
499;snot-nosed troll;He wipes his nose on his sleeve, and leers at you.;let's have a little fun, huh?;499;troll;;;-1;6;1;0;0;0;-15;13;15;15;12;14;65;65;0;0;45;14;120;20;2;5;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552;552;552;551;551;280;280;280;280;280;0;552;17901376;(null);0;0;0;0;0;0;0;0;0;0
500;second mate;He's a drunken lout of a man, with a bad eye and a scar across his face.;bah!  No man can stand up to my cutlass;500;mate;;;-1;12;1;0;0;0;-30;20;18;18;18;17;160;160;0;0;-5;8;575;100;3;6;4;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548;548;548;560;560;560;199;383;387;449;0;548;17904592;(null);0;0;0;0;0;0;0;0;0;0
501;security guard;You see a big mean 'Rent a-a-guard' wathching you carefully.;Get off the grounds, trespasser!;501;guard;;;-1;7;1;1;0;0;35;19;18;12;14;12;85;85;0;0;30;13;180;100;3;4;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;9;13;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;484;484;484;484;484;32;32;32;32;32;0;484;17907808;(null);0;0;0;0;0;0;0;0;0;0
502;goblin guard;You see a large brutish golbin guard.;Get away from here.;502;goblin;guard;;-1;5;1;0;0;1;-35;18;9;15;4;6;50;50;0;0;60;15;65;35;3;2;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;246;15;12;19;26;28;186;5;0;0;246;17911024;(null);0;0;0;0;0;0;0;0;0;0
503;goblin priest;You see a malicious looking goblin carring the symbol of Maglubyet.;Unbeliever! You will play dearly.;503;goblin;priest;;-1;6;1;0;0;0;-40;17;12;10;16;18;48;48;28;28;70;16;70;80;1;8;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;18;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;31;186;26;29;36;37;58;0;0;0;31;17914240;(null);0;0;0;0;0;0;0;0;0;0
504;goblin cleric;You see a medium sized gobin preaching the ways of Maglubyet.;Maglubyet will be pleased to meet you.;504;golbin;cleric;;-1;5;1;0;0;2;-20;16;10;10;14;16;42;42;20;20;70;16;45;30;3;2;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;13;18;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;31;186;26;50;52;62;0;0;0;0;31;17917456;(null);0;0;0;0;0;0;0;0;0;0
505;goblin follower;You see a devoted follower of Maglubyet.;Out of my way scum.;505;follower;goblin;;-1;3;1;0;0;3;-25;16;12;8;10;14;24;24;0;0;70;18;20;20;2;2;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;12;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;122;3;247;0;0;0;0;0;0;9;17920672;(null);0;0;0;0;0;0;0;0;0;0
506;goblin follower;You see a very devoted follower of the gblin god Maglubyet.;Unbeliever. <spit>;506;goblin;follower;;-1;4;1;0;0;1;-25;16;12;10;13;14;33;33;0;0;65;17;28;30;2;4;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;8;20;15;27;0;0;0;0;0;0;8;17923888;(null);0;0;0;0;0;0;0;0;0;0
507;Bythme the Golbin Priest;You see the very large and mean golbin Bythme, the high priest of Maglubyet.;You dare to defy the word of Maglubyet!;507;bythme;priest;;-1;8;1;0;0;1;-100;18;14;14;16;19;85;85;42;42;35;14;210;200;3;4;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;9;13;18;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;156;78;78;242;58;387;199;51;50;0;156;17927104;(null);0;0;0;0;0;0;0;0;0;0
508;Ghelta;You see the drow elf mage Ghelta.;Wanna see a magic trick?;508;mage;ghelta;;-1;7;1;0;0;1;-60;12;16;8;18;12;55;55;50;50;80;16;150;100;2;4;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;9;12;13;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;51;199;155;67;95;269;109;0;0;0;51;17930320;(null);0;0;0;0;0;0;0;0;0;0
509;goblin captain;You see a huge heavily armed goblin standing before you.;I am going to make an ash tray out of your skull!;509;goblin;captian;;-1;6;1;0;0;1;-40;18;15;14;8;9;60;60;0;0;50;14;85;60;3;3;2;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;287;246;60;92;51;302;304;316;0;0;287;17933536;(null);0;0;0;0;0;0;0;0;0;0
510;goblin prisoner;You see a badly brused and beated human.;You must leave before it's too late.;510;goblin;prisoner;;-1;2;1;0;0;1;20;14;12;6;10;10;12;12;0;0;90;18;10;0;1;4;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17936752;(null);0;0;0;0;0;0;0;0;0;0
511;goblin offering;You see a naked victim being prepared for sacrifice to Maglubyet.;help me!  Don't just stand there!  You'll be next!;511;;;;-1;1;1;0;0;1;0;12;12;8;8;8;6;6;0;0;95;18;8;0;1;2;1;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17939968;(null);0;0;0;0;0;0;0;0;0;0
512;ueslmok;You see a lesser demon, resembling a half goblin-vulture towering over you.;;512;;;;-1;7;1;0;0;1;-200;20;18;20;10;5;65;65;30;30;30;15;200;250;3;3;4;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;9;13;14;18;22;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;199;53;109;95;371;50;0;0;0;0;199;17943184;(null);0;0;0;0;0;0;0;0;0;0
