ID; name; description; key0; key1; key2; use; value; weight; type; adjustment; shotsmax; shotscur; ndice; sdice; pdice; armor; wearflag; magicpower; magicrealm; special; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; questnum; strength; dexterity; constitution; intelligence; piety; sets_flag0; sets_flag1; sets_flag2; sets_flag3; sets_flag4; sets_flag5; sets_flag6; sets_flag7; sets_flag8; sets_flag9; sets_flag10; sets_flag11; sets_flag12; sets_flag13; sets_flag14; sets_flag15; special1; special2
595; charity chest; You see an ancient wooden chest, black with age.  The lock is broken.; chest; ; ; ; 0; 500; 9; 0; 128; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
596; runed scythe; Funyny looking runes cover the long pole used to wield this weapon.; scythe;  ; ; ; 7000; 4; 0; 1; 25; 25; 4; 3; 3; 0; 20; 0; 0; 0; 14; 15; 31; 33; 34; 35; 37; 38; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
597; prisoner's uniform; You see a black and white stripped suit.; suit; prison; uniform; You've been a naughty player haven't you?; 10; 15; 5; 0; 150; 150; 0; 0; 0; -1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
598; ball and chain; You see a heavy black iron ball chained to a pair of leg clamps.; ball; chain; ; I hope you have a key.; 10; 50; 5; 0; 200; 200; 0; 0; 0; -1; 3; 0; 0; 0; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
599; warm fuzzy; You see a small ball of soft warm fur, ideal for holding and hugging.; warm; fuzzy;  ; A warm feeling happiness fills you.; 5; 1; 13; 0; 0; 0; 0; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
600; storage key; You see a brass key inscribed, "Eiden Public Storage #1"; key;   ; ; ; 2000; 1; 11; 0; 500; 500; 52; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
601; storage key; You see a brass key inscribed, "Eiden Public Storage #2"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 53; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
602; storage key; You see a brass key inscribed, "Eiden Public Storage #3"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 54; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
603; storage key; You see a brass key inscribed, "Eiden Public Storage #4"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 55; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
604; storage key; You see a brass key inscribed, "Eiden Public Storage #5"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 56; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
605; storage key; You see a brass key inscribed, "Eiden Public Storage #6"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 57; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
606; storage key; You see a brass key inscribed, "Eiden Public Storage #7"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 58; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
607; storage key; You see a brass key inscribed, "Eiden Public Storage #8"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 59; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
608; someone; You can't see where the voice is coming from, it surrounds you.; poet; dead; spirit; ; 0; 0; 13; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 16; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
609; platinum eyes storage key; You see a heavy bronze key for the Platinum Eyes storage room.; platinum; storage; key; You unlock the storage room.; 2000; 1; 11; 0; 500; 500; 60; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
610; dwarven plate mail hood; You notice a hood made especially by and for dwarves.; plate; mail; hood; ; 5000; 3; 5; 0; 45; 45; 0; 0; 0; 10; 7; 0; 0; 0; 10; 20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
611; black staff; This staff is as black as coal.; staff; ; ; ; 4000; 1; 8; 0; 15; 15; 0; 0; 0; 0; 17; 47; 0; 0; 11; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
612; bag of holding; Several objects can be put inside this bag.; holding; ; ; ; 8000; 3; 13; 0; 9; 0; 0; 0; 0; 0; 17; 0; 0; 0; 6; 7; 9; 14; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
613; banded armor; You've seen banded mail before, but this seems somehow better.; armor; ; ; You feel well protected indeed.; 10000; 18; 5; 3; 60; 60; 0; 0; 0; 23; 1; 0; 0; 0; 3; 10; 14; 19; 31; 32; 39; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
614; rusty greatsword; It looks a little rusty, but still looks like it could do serious damage.; greatsword; ; ; You wield the greatsword, wondering if it's still as great as it once was.; 8000; 10; 1; 0; 90; 90; 3; 5; 3; 0; 20; 1; 0; 0; 10; 14; 15; 31; 33; 35; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
615; a mountain of gold and jewels; ; gold; jewels; mountain; ; 100000; 300; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
616; clerk's key; You see a key inscribed, "property of the Dragon Tooth Inn."; key; ; ; ; 20; 1; 11; 0; 3; 3; 61; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
617; red velvet cloak; The cloak carries the royal seal of the floating city of Darbonne.; velvet; cloak; ; ; 400; 2; 5; 0; 20; 20; 0; 0; 0; 3; 4; 0; 0; 0; 26; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
618; deck of cards; Fortune tellers use decks like this one to learn more about their clients.; cards; ; ; ; 104; 1; 8; 0; 1; 1; 0; 0; 0; 0; 17; 42; 0; 0; 4; 14; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
619; push cart; Minnie's push cart is filled with oils and potions which you may purchase.; cart; ; ; ; 0; 100; 9; 0; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
620; pink potion; You see a pink potion that seems to glow and pulsate.; potion; ; ; You're in the pink of health!; 5000; 1; 6; 0; 1; 1; 0; 0; 0; 0; 17; 49; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
621; thieve's dirk; The thieve's dirk is a powerful weapon usable only by thieves.; dirk; ; ; ; 3000; 2; 1; 1; 50; 50; 4; 4; 2; 0; 20; 0; 0; 0; 31; 39; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
622; black stone; The black stone is the reset button for the combination vault lock.; stone; ; ; 02213313; 1; 1; 13; 0; 0; 0; 1; 0; 2; 0; 0; 0; 0; 2; 0; 17; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
623; red stone; You see a dull red stone set in the wall.; stone; ; ; 02213313; 1; 1; 13; 0; 0; 0; 0; 1; 2; 0; 0; 0; 0; 2; 0; 17; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
624; blue stone; You see a bright blue stone next to a red stone in the wall.; stone; ; ; 02213313; 1; 1; 13; 0; 0; 0; 0; 2; 2; 0; 0; 0; 0; 2; 0; 17; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
625; green stone; You see a large green stone below a red and blue stone set in the wall.; stone; ; ; 02213313; 1; 1; 13; 0; 0; 0; 0; 3; 2; 0; 0; 0; 0; 2; 0; 17; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
626; four colored stones; You see four colored stones set in grey rock.  Black, red, blue and green.; colored; stones; ; ; 1; 800; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
627; shop sign; ; sign; ; ; ; 0; 800; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
628; cryptography handbook; ; handbook; book; ; ; 100; 1; 13; 0; 1; 1; 0; 0; 0; 0; 17; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
629; cell key; The cell key is dark with oxidation, but looks quite sturdy.; key; ; ; ; 20; 1; 11; 0; 3; 3; 61; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
630; Mordor skeleton key; You see a bone key carved from the leg of a long dead dungeonmaster.; mordor ; skeleton; key; The ground rumbles as you turn this unholy key!!!!; 5; 1; 11; 0; 100; 100; 99; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
631; soap bar; you see a heavy bar of soap used for medicinal purposes.; bar; ; ; The soap is antiseptic and has healing powers.; 1000; 1; 8; 0; 5; 5; 0; 0; 0; 0; 17; 49; 0; 0; 13; 14; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
632; elven lamellar hood; The hood is made of blended elven leathers, and is enchanted for mage's use.; lamellar; hood; ; ; 20000; 1; 5; 1; 40; 40; 0; 0; 0; 10; 7; 0; 0; 0; 19; 31; 36; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
633; green tarnished key; The key will open the paladin training room.; tarnished; key; ; ; 5; 1; 11; 0; 1; 1; 47; 0; 0; 0; 17; 0; 0; 0; 12; 15; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
634; red tarnished key; This key will open the paladin training room.; tarnished; key; ; ; 5; 1; 11; 0; 1; 1; 48; 0; 0; 0; 17; 0; 0; 0; 12; 15; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
635; white tarnished key; This key will open the paladin training room.; white; key; ; ; 5; 1; 11; 0; 1; 1; 49; 0; 0; 0; 17; 0; 0; 0; 12; 15; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
636; Vivian's key; This is the key to Vivian's storage room in the Magical Wonders shop.; vivian's; key; ; If you are not Vivian, you had best return this. ; 2000; 1; 11; 0; 500; 500; 50; 0; 0; 0; 17; 0; 0; 0; 5; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
637; white training key; The white key will open the training room door.; training; key; ; ; 10; 1; 11; 0; 1; 1; 6; 0; 0; 0; 17; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
638; Sumner's Sword of Saints; The Sword of Saints is a heavy, white-hot weapon.; sumner's; sword; saints; Angels sing as you wield the white-hot sword of justice.; 50000; 4; 1; 3; 250; 250; 4; 4; 3; 0; 20; 0; 0; 0; 5; 11; 12; 14; 27; 31; 37; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
639; grand opening flyer; ; opening; flyer; ; ; 5; 1; 13; 0; 1; 1; 0; 0; 0; 0; 17; 0; 0; 1; 15; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
640; storage key; This key is for the storage room of the Adventurer's Haven.; key; ; ; ; 2000; 1; 11; 0; 500; 500; 70; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
641; storage key; You see an iron key inscribed "Eiden Public Storage Room #1 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 62; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
642; storage key; You see an iron key inscribed "Eiden Public Storage Room #2 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 63; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
643; storage key; You see an iron key inscribed "Eiden Public Storage Room #3 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 64; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
644; storage key; You see an iron key inscribed "Eiden Public Storage Room #4 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 65; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
645; storage key; You see an iron key inscribed "Eiden Public Storage Room #5 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 66; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
646; storage key; You see an iron key inscribed "Eiden Public Storage Room #6 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 67; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
647; storage key; You see an iron key inscribed "Eiden Public Storage Room #7 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 68; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
648; storage key; You see an iron key inscribed "Eiden Public Storage Room #8 - North"; key; ; ; ; 2000; 1; 11; 0; 500; 500; 69; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
649; human head; The head is eyeless and the mouth is formed into a silent scream.; head; ; ; alas, poor Yorick.  I knew him well; 5; 6; 8; 0; 2; 2; 0; 0; 0; 0; 17; 9; 0; 0; 14; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
650; human arm; The arm is ashen grey, sucked dry of blood.  It wears a glowing bracelet.; arm; ; ; ; 5; 6; 8; 0; 1; 1; 0; 0; 0; 0; 17; 17; 0; 0; 14; 15; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
651; temple key; The key is very intricate, as though it could open more than one door.; key; ; ; ; 5000; 1; 11; 0; 3; 3; 71; 0; 0; 0; 17; 0; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
652; mugger's mask; The mugger who once owned this mask was a half-giant, so its very big.; mask; ; ; So now we look for a dark alley to hide in?; 300; 3; 5; 0; 30; 30; 0; 0; 0; 4; 19; 0; 0; 0; 19; 20; 27; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
653; snakeskin mask; The mask is made of from the scales of a white acid snake.; mask; ; ; ; 300; 2; 5; 0; 20; 20; 0; 0; 0; 3; 19; 0; 0; 0; 20; 31; 36; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
654; shattered dragon's blade; The blade looks like it could still be used a few more times.; dragon; blade; ; Although shattered, you still feel the power of the dragon!; 5; 2; 0; 1; 3; 3; 4; 4; 0; 0; 20; 0; 0; 0; 0; 1; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
655; recycling machine; It's a huge steam engine with rotating knives and smashing hammers.; machine; ; ; ; 0; 800; 9; 0; 100; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 17; 25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
656; ; ; ; ; ; ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
657; blood stained sign; ; stained; sign; ; ; 0; 800; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
658; flaming key; You see a a small key burning with a magical flame.; ; ; ; property of the Dark Lords.; 2000; 1; 11; 0; 500; 500; 72; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
659; martel de fer; The massive club has a serrated axe on one side, amd spike on the other side.; ٪; fer; ; ; 6000; 7; 2; 0; 75; 75; 4; 4; 1; 0; 20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
660; heavy wine bottle; It's a very old and rare bottle of the finest wine.  Must be worth a lot.; wine; bottle; ; ; 2000; 4; 2; 0; 1; 1; 15; 1; 0; 0; 20; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
661; snakeskin cloak; The multi-hued cloak is made from a variety of snakeskins.; cloak; ; ; ; 600; 3; 5; 0; 25; 25; 0; 0; 0; 3; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
