rom_num; name; description; lolevel; hilevel; special; trap; trapexit; track; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; random0; random1; random2; random3; random4; random5; random6; random7; random8; random9; traffic; perm0; ptime0; perm1; ptime1; perm2; ptime2; perm3; ptime3; perm4; ptime4; perm5; ptime5; perm6; ptime6; perm7; ptime7; perm8; ptime8; perm9; ptime9; operm0; optime0; operm1; optime1; operm2; optime2; operm3; optime3; operm4; optime4; operm5; optime5; operm6; optime6; operm7; optime7; operm8; optime8; operm9; optime9; beenhere; x1name; x1destination; x1key; x1flag0; x1flag1; x1flag2; x1flag3; x1flag4; x1flag5; x1flag6; x1flag7; x1flag8; x1flag9; x2name; x2destination; x2key; x2flag0; x2flag1; x2flag2; x2flag3; x2flag4; x2flag5; x2flag6; x2flag7; x2flag8; x2flag9; x3name; x3destination; x3key; x3flag0; x3flag1; x3flag2; x3flag3; x3flag4; x3flag5; x3flag6; x3flag7; x3flag8; x3flag9; x4name; x4destination; x4key; x4flag0; x4flag1; x4flag2; x4flag3; x4flag4; x4flag5; x4flag6; x4flag7; x4flag8; x4flag9; x5name; x5destination; x5key; x5flag0; x5flag1; x5flag2; x5flag3; x5flag4; x5flag5; x5flag6; x5flag7; x5flag8; x5flag9; x6name; x6destination; x6key; x6flag0; x6flag1; x6flag2; x6flag3; x6flag4; x6flag5; x6flag6; x6flag7; x6flag8; x6flag9; x7name; x7destination; x7key; x7flag0; x7flag1; x7flag2; x7flag3; x7flag4; x7flag5; x7flag6; x7flag7; x7flag8; x7flag9; x8name; x8destination; x8key; x8flag0; x8flag1; x8flag2; x8flag3; x8flag4; x8flag5; x8flag6; x8flag7; x8flag8; x8flag9
8100; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 10; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11; up; 8101; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8101; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 10; 30; 0; 0; 0; down; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11; up; 8102; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; down; 8103; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8102; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 10; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; up; 8095; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; down; 8097; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8103; Surrounded by Fog; By some miracle you have descended the staircase and managed to find  yourself in a position different to where you started. You stand in a  clearing surrounded by a green haze. Before you stands a cloaked figure.  They seemed to be guarding a stone that pushes back the fog. Perhaps it is something you need in order to venture deeper into these woods?; 10; 30; 0; 0; 0; staircase; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 2031; 1800; 2031; 1800; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1150; 1800; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8; staircase; 8094; 1; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0
8104; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 21; up; 8105; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; down; 8088; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8105; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 17; up; 8106; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8106; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; down; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 16; up; 8107; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; down; 8108; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8107; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7; up; 8104; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8108; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11; up; 8109; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8109; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11; up; 8110; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8110; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; down; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; up; 8111; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; down; 8112; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8111; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; up; 8104; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8112; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; up; 8113; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8113; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; up; 8114; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; down; 8108; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8114; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; down; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; up; 8115; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; down; 8116; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8115; Mysterious Staircase; Your mother warned you about climbing stairs. Now you know why. They lead nowhere. There is no indication of an end to this staircase. Fog surrounds  you and clouds both your vision and mind. The only way out of this mess is  to keep your wits about you and pray for a solution. The mist in the air  dances around as if to mock you. Or are they hunters coming to kill you? ; 13; 30; 0; 0; 0; up; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2030; 2031; 0; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; up; 8104; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
8116; Surrounded by Fog; By some miracle you have descended the staircase and managed to find  yourself in a position different to where you started. You stand in a  clearing surrounded by a green haze. Before you stands a cloaked figure.  This cultist is the one responsible for the fog that has beset the forest.  A shining mass of emerald-green light jets forth from their hands. They are summoning a portal that cuts through the fabric of reality. They have  unleashed a disturbing weapon upon this pine forest. A haze of contagion  that infects the mind to possess any who dare breathe in the air for long  enough. This cultist is presumably the cause of the possessed druids around  the place. ; 13; 30; 0; 0; 0; staircase; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 2026; 1800; 2031; 1800; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1351; 1800; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; staircase; 8088; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; emerald portal; 8117; 116; 2; 3; 4; 5; 6; 18; 0; 0; 0; 0;  ; 0; 0; 2; 3; 4; 5; 6; 18; 0; 0; 0; 0;  ; 0; 0; 2; 3; 4; 5; 6; 18; 0; 0; 0; 0;  ; 0; 0; 2; 3; 4; 5; 6; 18; 0; 0; 0; 0;  ; 0; 0; 2; 3; 4; 5; 6; 18; 0; 0; 0; 0;  ; 0; 0; 2; 3; 4; 5; 6; 18; 0; 0; 0; 0;  ; 0; 0; 2; 3; 4; 5; 6; 18; 0; 0; 0; 0
8117; Inside the Emerald Portal; Stepping through the Emerald Portal, the fog lifts. You immerse yourself in  the blackness of the other-worldly realm. As soon as you adjust yourself to  the stillness, a bolt of shooting pain assaults the inside of your head. As  if another occupant were fighting for its place within the chaos. As your  head throbs, you hear the echoes of another person’s voice inside your mind. The voice sounds urgent, but you cannot seem to recognise to whom it belongs As it speaks, it seems to beckon your movements further into the blackness. ; 13; 30; 0; 0; 0; forward; 12; 14; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; forward; 8118; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
